,Abandonó_Servicio,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Antigüedad,Servicio_Telefónico,Múltiples_Líneas,Seguridad_Online,Respaldo_Online,Protección_Dispositivo,Soporte_Técnico,TV_Streaming,Películas_Streaming,Cargo_Mensual,Cargo_Total,Cuentas_Diarias,Género_Masculino,Servicio_Internet_Fibra optica,Servicio_Internet_No,Tipo_Contrato_Bianual,Tipo_Contrato_Mensual,Factura_Digital_Yes,Método_Pago_Cheque enviado por correo,Método_Pago_Tarjeta de crédito (automático),Método_Pago_Transferencia bancaria (automática)
6115,0,0,1,1,71,1,1,1,0,1,1,0,1,100.45,7159.7,3.361361502347418,0,1,0,1,0,0,0,0,0
6116,0,0,0,0,3,1,0,0,0,0,0,0,0,44.75,148.05,1.645,0,0,0,0,1,0,1,0,0
6117,0,0,1,0,72,1,1,1,0,1,1,1,1,84.4,6096.45,2.822430555555556,0,0,0,1,0,1,0,1,0
6118,0,0,0,0,26,1,1,1,1,0,0,1,0,69.5,1800.05,2.30775641025641,0,0,0,0,1,1,0,0,1
6119,1,0,1,1,1,0,0,0,1,0,0,0,0,30.2,30.2,1.0066666666666666,1,0,0,0,1,0,0,0,0
6120,0,0,0,0,52,1,0,1,0,1,0,0,0,53.75,2790.65,1.7888782051282053,1,0,0,0,0,0,0,0,0
6121,0,0,0,0,72,1,1,1,1,1,1,1,1,113.4,8164.1,3.7796759259259263,1,1,0,1,0,0,0,0,1
6122,0,0,1,1,36,1,1,1,1,1,1,1,1,92.9,3379.25,3.128935185185185,0,0,0,1,0,1,0,1,0
6123,0,0,1,0,46,0,0,1,1,0,0,1,0,45.55,2062.15,1.4943115942028986,0,0,0,0,1,0,0,0,0
6124,0,0,0,1,51,1,0,0,0,0,1,0,0,47.85,2356.75,1.540359477124183,1,0,0,0,0,0,0,1,0
6125,0,0,0,0,4,0,0,0,0,0,1,0,0,30.5,118.4,0.9866666666666668,1,0,0,0,1,0,0,0,0
6126,1,0,0,0,3,1,1,0,0,0,0,0,0,75.0,209.1,2.3233333333333333,1,1,0,0,1,0,1,0,0
6127,0,0,0,0,56,1,1,0,1,0,1,1,1,105.45,5916.95,3.521994047619048,0,1,0,0,1,1,0,0,1
6128,1,1,0,0,16,1,0,0,0,0,1,1,0,59.4,1023.9,2.133125,0,0,0,0,1,0,0,0,0
6129,0,0,1,0,44,1,0,0,0,0,0,1,1,90.65,3974.15,3.010719696969697,1,1,0,0,0,1,0,0,1
6130,0,0,0,0,29,1,0,1,1,0,1,0,0,58.75,1696.2,1.9496551724137927,1,0,0,0,0,1,0,0,0
6131,0,0,1,1,29,1,0,0,0,0,0,0,0,20.65,654.85,0.7527011494252874,1,0,1,0,1,1,1,0,0
6132,1,1,0,0,22,1,1,0,0,0,0,0,0,74.4,1692.6,2.5645454545454545,0,1,0,0,1,1,0,0,1
6133,0,0,0,0,1,1,0,0,0,0,1,0,0,74.0,74.0,2.466666666666667,1,1,0,0,1,0,0,0,0
6134,0,0,1,1,29,1,1,1,0,0,1,1,0,69.05,1958.45,2.2510919540229883,1,0,0,0,0,0,0,0,1
6135,0,0,1,1,68,1,1,1,1,1,1,1,1,88.0,6161.9,3.0205392156862745,0,0,0,1,0,0,0,1,0
6136,0,1,1,0,34,1,1,0,0,0,0,0,0,75.55,2425.4,2.377843137254902,1,1,0,0,1,1,0,0,0
6137,0,0,0,0,1,1,0,1,0,0,0,0,0,51.25,51.25,1.7083333333333333,1,0,0,0,1,0,1,0,0
6138,1,1,0,0,37,1,1,0,0,0,0,0,0,76.25,2841.55,2.559954954954955,0,1,0,0,1,1,0,0,0
6139,1,1,1,0,7,1,1,0,0,0,0,0,0,74.4,527.9,2.5138095238095235,1,1,0,0,1,1,1,0,0
6140,0,0,0,0,51,1,0,0,0,0,0,0,0,20.45,1042.65,0.6814705882352942,1,0,1,1,0,0,1,0,0
6141,0,0,0,0,52,1,0,0,0,1,0,0,1,83.8,4331.4,2.776538461538461,1,1,0,0,1,1,0,1,0
6142,0,0,0,0,1,1,0,0,0,0,0,0,0,44.8,44.8,1.4933333333333332,1,0,0,0,1,1,0,0,0
6143,0,0,0,0,21,0,0,1,0,0,1,1,0,43.55,1011.5,1.6055555555555556,1,0,0,0,1,1,1,0,0
6144,0,0,1,1,70,1,1,0,1,1,1,1,1,110.2,7689.8,3.661809523809524,0,1,0,1,0,1,0,0,0
6145,0,1,1,0,69,1,0,1,1,0,0,0,1,87.3,6055.55,2.925386473429952,0,1,0,0,0,0,0,1,0
6146,1,0,1,1,42,1,1,0,0,0,0,1,1,94.2,4186.3,3.3224603174603176,0,1,0,0,1,1,0,0,0
6147,0,0,0,0,33,1,1,0,1,0,0,1,1,100.0,3320.6,3.354141414141414,0,1,0,0,1,1,0,0,0
6148,0,0,0,0,1,1,0,0,0,0,0,0,0,44.9,44.9,1.4966666666666666,1,0,0,0,1,1,1,0,0
6149,0,0,1,1,59,1,0,0,0,0,0,0,0,19.85,1188.25,0.6713276836158192,1,0,1,1,0,0,1,0,0
6150,0,0,0,0,2,1,1,0,0,0,0,0,0,24.85,62.0,1.0333333333333334,1,0,1,0,1,0,1,0,0
6151,0,0,0,0,4,1,0,0,0,1,0,0,1,82.85,319.6,2.6633333333333336,0,1,0,0,1,1,0,1,0
6152,1,0,1,1,31,1,1,0,1,0,0,0,1,91.15,2995.45,3.2209139784946235,0,1,0,0,1,1,0,0,0
6153,0,0,1,0,61,1,1,0,0,1,1,1,1,103.3,6518.35,3.5619398907103825,0,1,0,0,0,1,0,0,1
6154,0,0,0,0,42,1,0,0,0,0,0,0,0,19.55,839.4,0.6661904761904762,1,0,1,0,0,1,1,0,0
6155,1,0,0,0,13,0,0,0,1,0,0,0,0,31.05,347.25,0.8903846153846153,0,0,0,0,1,1,0,0,0
6156,0,1,0,0,1,1,0,0,0,0,0,0,0,44.0,44.0,1.4666666666666666,1,0,0,0,1,0,0,0,0
6157,1,0,0,0,5,0,0,1,0,1,1,0,0,40.0,223.45,1.4896666666666667,1,0,0,0,1,0,1,0,0
6158,0,0,1,1,71,1,0,1,0,1,0,1,1,77.55,5574.35,2.6170657276995306,0,0,0,1,0,0,0,1,0
6159,0,0,0,0,27,1,0,0,0,0,0,0,0,69.05,1793.25,2.213888888888889,1,1,0,0,1,1,1,0,0
6160,0,0,1,1,57,1,0,0,0,0,0,0,0,20.75,1123.15,0.6568128654970761,1,0,1,1,0,0,1,0,0
6161,0,0,0,0,37,0,0,0,0,0,0,1,0,35.8,1316.9,1.1863963963963964,1,0,0,1,0,0,0,1,0
6162,0,0,0,0,41,1,0,0,0,0,1,0,0,74.25,3089.1,2.511463414634146,1,1,0,0,1,1,0,0,0
6163,0,0,1,0,26,1,0,0,1,1,1,1,1,81.9,2078.55,2.6648076923076927,0,0,0,0,1,0,0,0,1
6164,0,0,1,1,10,1,1,0,0,0,0,0,1,85.95,858.6,2.862,0,1,0,0,1,0,0,0,0
6165,0,0,1,1,31,1,1,0,0,0,0,0,1,59.7,1825.5,1.962903225806452,1,0,0,0,1,0,0,0,1
6166,0,0,1,0,10,1,0,1,0,0,1,0,0,54.95,568.85,1.8961666666666668,1,0,0,0,1,1,0,1,0
6167,0,0,1,0,14,1,0,0,0,1,0,0,0,50.2,668.85,1.5925,1,0,0,0,1,0,0,1,0
6168,0,0,0,1,9,1,0,0,0,0,0,0,0,20.4,184.1,0.6818518518518518,1,0,1,0,1,0,1,0,0
6169,0,1,1,0,72,1,1,0,0,0,0,0,0,24.3,1778.7,0.8234722222222223,0,0,1,1,0,0,0,0,1
6170,0,0,0,0,42,1,0,1,1,0,1,0,1,67.7,2882.25,2.2875,0,0,0,0,0,1,1,0,0
6171,0,0,1,0,2,1,0,0,0,0,0,0,0,20.35,41.85,0.6975,0,0,1,0,1,0,1,0,0
6172,1,1,0,0,25,1,1,0,1,0,0,1,0,89.5,2196.15,2.9282,1,1,0,0,1,1,0,0,0
6173,0,0,0,0,5,1,1,0,0,0,0,1,0,84.0,424.75,2.8316666666666666,0,1,0,0,1,1,0,0,0
6174,1,0,0,0,1,1,0,0,0,0,0,1,0,78.95,78.95,2.631666666666667,1,1,0,0,1,1,0,0,0
6175,1,0,0,0,5,0,0,1,1,1,1,0,0,43.25,219.0,1.46,1,0,0,0,1,1,1,0,0
6176,0,0,1,1,46,0,0,1,1,0,0,0,0,35.05,1620.25,1.1740942028985508,0,0,0,0,1,0,0,0,1
6177,0,0,0,0,57,0,0,1,0,1,1,0,0,41.1,2258.25,1.3206140350877194,0,0,0,0,0,1,0,1,0
6178,0,1,0,0,21,1,0,0,0,0,0,0,0,20.5,429.55,0.6818253968253969,1,0,1,0,0,0,0,0,1
6179,0,0,0,0,4,1,1,0,0,0,0,0,0,25.25,101.9,0.8491666666666667,1,0,1,0,1,0,1,0,0
6180,0,0,1,0,65,1,0,0,0,0,0,0,0,19.35,1319.95,0.6768974358974359,0,0,1,1,0,0,0,0,1
6181,0,0,1,1,19,1,0,0,0,0,0,0,0,19.9,357.7,0.6275438596491227,1,0,1,0,0,0,1,0,0
6182,0,0,0,0,1,1,0,0,0,0,0,0,0,20.05,20.05,0.6683333333333333,1,0,1,0,1,0,1,0,0
6183,1,1,1,0,51,1,1,1,0,1,0,1,0,93.8,4750.95,3.1051960784313724,1,1,0,0,1,1,0,0,1
6184,0,0,1,0,72,1,1,0,0,0,0,0,0,24.8,1874.3,0.8677314814814815,1,0,1,1,0,0,0,1,0
6185,0,0,1,1,70,1,0,0,0,0,0,0,0,19.8,1378.75,0.656547619047619,0,0,1,1,0,0,0,0,1
6186,0,0,1,0,28,1,0,0,1,1,0,0,1,89.9,2433.5,2.8970238095238097,0,1,0,0,1,0,0,1,0
6187,0,1,1,0,71,1,1,1,1,1,1,0,0,92.0,6585.2,3.091643192488263,1,1,0,0,0,1,0,0,0
6188,0,0,1,1,5,1,0,0,0,0,0,0,0,20.1,85.1,0.5673333333333332,1,0,1,0,0,0,1,0,0
6189,1,0,0,0,4,1,0,0,0,0,0,1,0,79.0,303.15,2.52625,0,1,0,0,1,1,0,0,0
6190,0,1,1,0,69,1,1,0,1,1,0,0,1,95.35,6382.0,3.083091787439613,1,1,0,0,1,1,0,0,1
6191,0,0,1,1,57,1,0,0,0,0,0,0,0,19.5,1167.6,0.6828070175438596,0,0,1,1,0,0,0,0,1
6192,0,0,0,0,68,0,0,0,1,0,1,0,1,44.95,3085.35,1.512426470588235,0,0,0,0,1,0,0,0,0
6193,0,0,0,0,1,1,0,1,0,0,0,0,0,49.8,49.8,1.66,1,0,0,0,1,1,0,1,0
6194,0,1,1,1,71,1,1,1,1,0,0,1,0,69.2,4982.5,2.3392018779342725,0,0,0,0,0,0,0,0,0
6195,1,0,0,0,44,1,0,0,1,0,1,1,1,100.55,4398.15,3.331931818181818,1,1,0,0,1,0,0,0,0
6196,0,0,1,1,27,1,0,0,0,0,0,0,0,20.55,583.3,0.7201234567901234,0,0,1,0,0,1,1,0,0
6197,0,0,1,0,71,1,0,0,1,1,1,1,1,79.1,5564.85,2.612605633802817,1,0,0,1,0,1,0,1,0
6198,0,0,1,1,63,1,1,1,0,0,0,1,1,99.65,6311.2,3.339259259259259,0,1,0,0,0,1,0,1,0
6199,1,0,0,1,17,1,0,0,0,0,0,1,1,64.7,1093.1,2.143333333333333,0,0,0,0,1,1,1,0,0
6200,0,0,1,0,72,1,1,0,0,0,0,0,0,25.4,1797.1,0.8319907407407408,1,0,1,1,0,0,1,0,0
6201,1,0,0,0,9,1,0,0,0,0,0,0,0,44.2,403.35,1.493888888888889,0,0,0,0,1,1,0,0,1
6202,0,1,1,0,1,1,1,0,0,0,0,0,0,74.3,74.3,2.4766666666666666,1,1,0,0,1,0,0,0,0
6203,1,1,1,0,1,1,1,0,1,0,0,1,0,90.6,90.6,3.02,0,1,0,0,1,1,0,0,0
6204,0,1,1,0,65,1,0,0,1,1,1,1,1,105.85,6725.5,3.448974358974359,0,1,0,1,0,1,0,1,0
6205,0,0,1,0,52,1,0,1,0,1,0,1,0,64.3,3410.6,2.1862820512820518,0,0,0,0,0,1,1,0,0
6206,0,0,0,0,9,1,0,1,0,0,0,0,0,74.85,708.2,2.622962962962963,0,1,0,0,1,1,0,0,0
6207,1,1,0,0,1,0,0,0,0,1,0,0,1,39.65,39.65,1.3216666666666663,1,0,0,0,1,1,0,0,0
6208,0,0,1,1,21,1,0,0,0,0,0,0,0,19.8,350.1,0.5557142857142857,1,0,1,0,0,0,1,0,0
6209,0,0,1,1,63,1,1,0,0,0,0,0,0,24.65,1574.5,0.8330687830687831,1,0,1,1,0,0,0,1,0
6210,1,0,0,0,6,1,1,0,1,0,0,1,0,90.1,521.3,2.896111111111111,0,1,0,0,1,1,0,0,0
6211,0,0,0,0,25,1,0,0,0,0,0,0,0,19.2,532.1,0.7094666666666667,0,0,1,0,1,1,0,1,0
6212,0,0,0,0,66,0,0,1,1,1,1,0,0,47.4,3177.25,1.604671717171717,0,0,0,1,0,1,1,0,0
6213,0,0,0,0,44,1,1,0,0,1,0,0,1,90.4,4063.0,3.078030303030303,1,1,0,0,1,1,1,0,0
6214,0,0,0,0,60,1,0,1,0,1,1,1,1,79.0,4801.1,2.667277777777778,1,0,0,0,0,0,1,0,0
6215,1,0,0,0,18,1,1,0,0,0,1,1,1,99.85,1776.95,3.2906481481481484,0,1,0,0,1,1,0,0,1
6216,0,0,1,0,60,1,1,0,1,0,0,1,1,99.8,5985.75,3.3254166666666665,0,1,0,0,1,1,0,0,0
6217,1,0,0,0,11,1,1,0,0,0,0,0,0,23.15,245.2,0.743030303030303,1,0,1,0,1,0,0,1,0
6218,0,0,0,0,59,1,0,0,0,1,0,0,1,61.35,3645.5,2.059604519774011,1,0,0,0,0,1,0,0,1
6219,0,0,0,0,12,1,0,0,1,0,0,0,0,49.05,593.05,1.647361111111111,1,0,0,0,1,1,0,0,1
6220,0,0,1,0,8,1,0,1,0,0,1,0,1,65.5,564.35,2.351458333333333,0,0,0,1,0,0,1,0,0
6221,0,0,0,0,28,0,0,0,0,1,0,0,0,29.75,790.7,0.9413095238095238,0,0,0,0,1,1,1,0,0
6222,0,0,0,1,12,1,1,0,0,0,0,1,0,84.05,966.55,2.684861111111111,0,1,0,0,1,1,0,0,0
6223,0,0,1,1,30,1,1,0,1,1,1,1,1,107.5,3242.5,3.602777777777778,0,1,0,0,1,1,0,0,0
6224,1,1,0,0,12,1,0,0,1,1,1,0,0,83.8,1029.75,2.8604166666666666,1,1,0,0,1,1,1,0,0
6225,0,0,0,0,2,1,0,0,1,0,0,0,0,49.2,103.7,1.7283333333333333,0,0,0,0,1,0,1,0,0
6226,1,0,0,0,3,1,0,0,0,0,0,1,0,55.15,159.15,1.768333333333333,1,0,0,0,1,0,1,0,0
6227,0,0,0,0,41,0,0,0,1,0,0,0,1,40.35,1677.85,1.3641056910569105,0,0,0,0,1,1,0,0,0
6228,0,0,1,1,55,1,1,0,0,0,0,0,0,25.65,1388.0,0.8412121212121212,0,0,1,1,0,1,0,1,0
6229,1,1,0,0,8,1,1,0,0,1,0,0,0,81.25,585.95,2.4414583333333337,1,1,0,0,1,1,0,0,0
6230,1,0,1,1,72,1,1,0,1,1,0,1,1,103.4,7372.65,3.413263888888889,1,1,0,1,0,1,0,0,0
6231,0,0,1,0,72,1,1,1,1,0,1,0,1,100.55,7325.1,3.3912500000000003,1,1,0,1,0,1,0,0,1
6232,0,0,1,1,30,1,0,0,0,1,0,0,1,86.45,2538.05,2.820055555555556,0,1,0,0,0,0,0,0,0
6233,0,0,1,1,25,1,1,0,0,0,0,0,0,25.4,546.85,0.7291333333333334,1,0,1,0,1,1,0,0,1
6234,1,0,0,0,1,1,1,0,0,0,0,0,0,75.1,75.1,2.503333333333333,0,1,0,0,1,1,0,0,0
6235,0,1,0,0,46,1,1,0,1,1,0,1,1,104.45,4863.85,3.5245289855072466,0,1,0,0,1,1,0,0,0
6236,1,0,1,1,32,1,1,1,0,0,0,1,1,99.55,3204.65,3.338177083333333,1,1,0,0,1,1,0,1,0
6237,0,0,0,0,31,1,1,0,1,0,0,0,0,80.45,2429.1,2.611935483870968,1,1,0,0,1,1,0,0,0
6238,0,0,1,0,68,0,0,1,0,1,0,1,1,54.1,3794.5,1.8600490196078432,1,0,0,1,0,1,0,0,1
6239,0,0,1,0,58,1,1,1,1,0,1,1,1,109.1,6393.65,3.674511494252873,0,1,0,1,0,1,0,1,0
6240,0,0,1,1,70,0,0,0,1,1,1,1,1,58.4,4113.15,1.958642857142857,0,0,0,0,0,1,0,0,1
6241,1,0,1,1,1,1,0,0,0,0,0,1,0,80.05,80.05,2.668333333333333,0,1,0,0,1,1,1,0,0
6242,0,0,0,0,48,1,1,1,1,1,0,1,1,83.45,3887.85,2.699895833333333,0,0,0,0,0,1,0,1,0
6243,0,0,1,0,72,1,1,1,1,1,0,1,1,110.65,8065.65,3.734097222222222,0,1,0,1,0,1,0,1,0
6244,1,0,1,1,3,1,0,0,1,1,0,0,0,56.15,168.15,1.8683333333333332,1,0,0,0,1,1,1,0,0
6245,1,0,1,0,2,1,0,0,0,0,0,0,0,70.7,141.45,2.3575,0,1,0,0,1,1,0,0,0
6246,1,0,0,0,8,1,0,1,0,0,0,1,0,84.95,668.4,2.785,0,1,0,0,1,0,0,0,0
6247,0,0,0,0,63,1,0,0,0,0,0,0,0,20.6,1298.7,0.6871428571428572,0,0,1,1,0,1,1,0,0
6248,1,1,1,0,35,1,1,1,1,0,1,1,0,100.5,3653.35,3.479380952380952,0,1,0,0,1,1,0,0,1
6249,1,0,1,1,13,1,0,0,0,1,0,1,1,96.65,1162.85,2.9816666666666665,1,1,0,0,1,1,1,0,0
6250,0,0,1,1,30,1,0,0,0,1,1,1,0,64.5,1985.15,2.205722222222222,0,0,0,0,0,1,0,0,0
6251,0,0,1,0,60,0,0,0,1,1,1,1,1,60.2,3582.4,1.9902222222222223,1,0,0,0,1,1,0,0,1
6252,0,0,1,0,33,1,0,0,0,0,0,1,1,91.25,2964.05,2.993989898989899,1,1,0,0,1,0,0,0,0
6253,1,0,1,0,54,1,1,1,1,0,0,1,1,106.55,5763.3,3.557592592592593,0,1,0,0,0,0,0,0,1
6254,0,0,1,1,67,1,1,1,0,1,1,1,1,109.4,7281.6,3.62268656716418,0,1,0,0,0,1,0,0,0
6255,0,0,1,0,25,1,0,1,1,0,1,0,1,71.05,1837.7,2.450266666666667,0,0,0,0,1,1,1,0,0
6256,0,0,0,0,72,1,1,0,1,1,1,1,1,111.6,8012.75,3.709606481481481,0,1,0,1,0,1,0,0,1
6257,1,0,0,0,18,1,1,0,1,0,0,0,0,80.65,1451.9,2.688703703703704,1,1,0,0,1,1,0,0,0
6258,0,0,1,0,63,1,0,0,0,0,0,0,0,19.25,1237.65,0.6548412698412699,1,0,1,1,0,0,1,0,0
6259,0,0,1,1,39,1,1,0,0,0,0,0,0,23.8,903.8,0.7724786324786325,1,0,1,1,0,1,1,0,0
6260,0,0,0,0,33,1,0,0,0,0,0,0,0,20.35,689.75,0.6967171717171717,1,0,1,1,0,0,1,0,0
6261,0,0,0,0,48,1,0,0,0,0,0,0,0,19.95,1004.5,0.6975694444444445,1,0,1,0,0,0,0,0,1
6262,1,0,0,0,10,1,1,0,0,0,0,0,1,86.45,830.85,2.7695000000000003,0,1,0,0,1,0,0,0,0
6263,0,0,1,1,10,1,0,0,1,0,0,0,0,49.55,475.7,1.5856666666666666,1,0,0,0,0,0,1,0,0
6264,0,0,1,0,45,1,1,1,0,1,0,0,0,84.55,3713.95,2.751074074074074,1,1,0,0,1,1,1,0,0
6265,1,0,0,0,28,1,1,0,1,1,0,1,1,105.7,2979.5,3.5470238095238096,1,1,0,0,1,1,0,0,0
6266,0,0,0,0,64,1,1,1,1,1,1,1,1,115.1,7334.05,3.819817708333333,0,1,0,1,0,1,0,0,1
6267,1,0,0,0,48,1,0,1,0,1,1,0,0,60.35,2896.4,2.011388888888889,0,0,0,0,0,1,0,1,0
6268,0,0,1,0,68,1,1,0,1,1,1,0,0,90.2,6297.65,3.087083333333333,0,1,0,1,0,0,0,1,0
6269,0,0,0,0,6,1,1,0,0,0,0,0,0,73.85,401.3,2.2294444444444443,0,1,0,0,1,1,1,0,0
6270,0,0,0,0,29,1,0,0,0,0,0,0,0,19.1,529.5,0.6086206896551725,1,0,1,0,0,0,1,0,0
6271,0,0,1,1,39,1,1,0,0,0,0,0,0,25.2,987.95,0.8444017094017094,1,0,1,1,0,0,1,0,0
6272,0,1,0,0,20,1,1,0,0,0,0,1,0,84.35,1745.2,2.908666666666667,1,1,0,0,1,1,0,0,0
6273,1,0,0,0,3,1,0,0,0,1,0,0,0,49.15,169.05,1.8783333333333332,1,0,0,0,1,1,0,0,0
6274,0,0,0,0,52,1,0,0,0,1,0,0,1,59.45,3043.7,1.9510897435897436,0,0,0,0,1,1,0,0,0
6275,0,0,1,0,71,1,1,1,1,1,1,1,1,116.25,8564.75,4.021009389671361,1,1,0,1,0,1,0,0,0
6276,0,0,0,0,41,1,0,1,0,1,1,1,1,79.85,3320.75,2.69979674796748,0,0,0,0,0,1,0,0,1
6277,0,0,1,1,69,0,0,1,0,1,1,0,0,39.1,2779.5,1.342753623188406,1,0,0,1,0,0,1,0,0
6278,0,0,1,1,68,1,1,0,1,1,0,0,0,84.4,5746.75,2.81703431372549,0,1,0,1,0,1,0,1,0
6279,0,1,0,0,20,1,0,1,0,0,1,0,0,54.0,1055.9,1.7598333333333336,1,0,0,0,0,0,1,0,0
6280,1,1,1,0,7,1,1,0,0,1,0,1,1,101.95,700.85,3.3373809523809523,1,1,0,0,1,1,0,0,0
6281,0,0,0,0,35,1,0,0,0,0,0,0,0,20.6,754.0,0.7180952380952381,1,0,1,0,0,0,0,0,1
6282,0,0,1,1,17,1,0,0,0,0,0,0,0,19.9,329.75,0.6465686274509804,1,0,1,0,0,0,0,0,1
6283,0,0,0,0,1,1,0,1,0,0,0,0,0,49.55,49.55,1.6516666666666666,0,0,0,0,1,0,0,0,1
6284,0,0,1,0,7,1,0,0,0,0,0,0,0,44.25,313.45,1.4926190476190475,0,0,0,0,1,1,1,0,0
6285,0,0,0,0,62,1,1,1,1,1,1,1,1,115.05,7133.45,3.8351881720430105,0,1,0,0,0,1,0,1,0
6286,0,0,0,0,1,1,1,0,0,0,0,0,0,25.0,25.0,0.8333333333333334,1,0,1,0,1,1,1,0,0
6287,0,0,0,1,44,1,0,0,0,0,0,0,0,19.9,868.1,0.6576515151515152,0,0,1,1,0,0,1,0,0
6288,0,0,0,0,39,0,0,0,0,1,1,0,0,35.55,1309.15,1.118931623931624,1,0,0,0,0,0,1,0,0
6289,1,0,1,1,12,0,0,0,1,0,0,0,0,29.2,309.1,0.8586111111111112,0,0,0,0,1,0,1,0,0
6290,0,0,1,1,72,1,1,0,1,1,1,1,1,109.2,7711.45,3.5701157407407407,0,1,0,1,0,1,0,0,1
6291,0,0,1,1,47,1,0,0,0,0,0,0,0,20.05,951.55,0.6748581560283687,1,0,1,0,0,0,1,0,0
6292,0,0,1,0,15,1,0,1,0,1,0,1,1,101.75,1669.4,3.709777777777778,0,1,0,0,1,0,0,0,0
6293,0,0,0,1,2,1,0,0,0,0,0,0,1,55.3,108.65,1.8108333333333333,1,0,0,0,1,1,0,0,0
6294,0,1,1,0,54,0,0,0,0,0,0,0,0,24.95,1364.75,0.8424382716049382,1,0,0,0,1,1,0,0,1
6295,0,0,1,0,69,1,0,0,1,0,0,1,1,95.65,6744.2,3.2580676328502416,0,1,0,0,0,1,0,1,0
6296,0,0,0,0,72,0,0,1,1,1,1,1,1,65.6,4566.5,2.11412037037037,1,0,0,1,0,1,0,0,1
6297,0,0,0,0,21,1,0,0,0,0,0,0,0,20.85,435.25,0.6908730158730159,0,0,1,1,0,1,0,1,0
6298,0,0,0,0,3,1,0,0,0,0,0,0,0,21.2,52.05,0.5783333333333333,1,0,1,0,0,0,1,0,0
6299,0,0,0,0,46,1,0,1,1,1,0,1,0,95.65,4664.2,3.379855072463768,0,1,0,0,0,1,0,1,0
6300,0,1,1,0,34,1,0,0,0,0,0,0,0,71.55,2427.35,2.3797549019607844,1,1,0,0,1,0,0,1,0
6301,1,0,1,0,31,1,1,0,1,1,0,1,0,93.8,3019.5,3.246774193548387,1,1,0,0,1,0,0,0,0
6302,0,0,1,1,72,1,1,1,1,0,1,1,1,107.7,7919.8,3.666574074074074,1,1,0,1,0,1,0,1,0
6303,0,0,0,0,37,1,0,0,0,0,0,0,0,19.85,784.25,0.7065315315315316,0,0,1,1,0,0,1,0,0
6304,0,0,1,1,60,1,0,0,0,0,0,0,0,19.65,1161.75,0.6454166666666666,1,0,1,1,0,0,0,1,0
6305,1,1,1,0,44,0,0,0,1,0,0,0,0,30.35,1359.7,1.0300757575757575,1,0,0,0,1,1,0,0,0
6306,0,1,0,0,62,1,1,0,1,1,1,1,1,110.75,7053.35,3.792123655913979,1,1,0,0,0,1,0,0,1
6307,1,1,0,0,25,1,1,0,1,0,0,0,1,89.7,2187.55,2.9167333333333336,0,1,0,0,1,1,0,0,0
6308,0,0,1,1,42,1,0,0,0,0,0,0,0,19.35,867.3,0.6883333333333334,1,0,1,1,0,0,1,0,0
6309,0,0,0,0,25,1,0,0,0,1,1,1,1,99.3,2513.5,3.3513333333333333,1,1,0,1,0,0,0,0,1
6310,0,0,1,1,18,1,0,0,0,0,0,1,0,55.95,1082.8,2.005185185185185,0,0,0,0,1,0,1,0,0
6311,1,0,0,0,9,1,1,0,0,0,0,0,1,83.3,803.3,2.975185185185185,0,1,0,0,1,1,0,0,0
6312,0,0,0,0,68,1,1,1,1,1,0,0,1,76.75,5233.25,2.5653186274509805,1,0,0,0,0,0,0,1,0
6313,1,0,0,0,1,1,0,1,0,0,0,0,1,84.6,84.6,2.82,1,1,0,0,1,1,1,0,0
6314,1,0,0,0,47,1,1,0,1,1,0,1,1,106.4,5127.95,3.6368439716312055,0,1,0,0,1,1,0,0,0
6315,0,0,0,0,12,1,0,0,0,0,0,0,0,20.45,255.35,0.7093055555555555,1,0,1,0,1,0,1,0,0
6316,1,0,0,0,2,1,0,0,0,0,0,1,0,79.65,152.7,2.545,0,1,0,0,1,1,1,0,0
6317,0,0,1,0,15,1,0,0,0,0,0,0,0,19.45,340.85,0.7574444444444445,1,0,1,0,1,1,0,1,0
6318,1,0,0,1,1,1,0,0,0,0,0,0,1,78.65,78.65,2.621666666666667,0,1,0,0,1,0,0,0,0
6319,1,0,0,0,51,1,1,1,1,0,0,1,0,94.8,4837.6,3.161830065359477,1,1,0,0,0,1,0,0,0
6320,0,0,1,1,63,1,1,0,0,0,0,0,0,25.25,1573.05,0.8323015873015873,1,0,1,1,0,0,1,0,0
6321,0,0,1,1,32,1,0,1,1,1,0,0,1,94.8,3131.55,3.26203125,1,1,0,0,0,0,1,0,0
6322,1,0,0,0,29,1,1,0,0,1,0,1,1,98.6,2933.2,3.371494252873563,0,1,0,0,1,1,0,1,0
6323,0,0,0,0,1,1,0,0,0,0,0,0,0,44.95,44.95,1.4983333333333335,1,0,0,0,1,1,1,0,0
6324,0,0,1,0,41,1,0,1,1,1,0,1,1,104.45,4162.05,3.383780487804878,0,1,0,0,0,1,0,0,1
6325,0,0,0,1,50,1,0,0,0,0,0,0,0,20.15,970.85,0.6472333333333333,0,0,1,1,0,0,0,1,0
6326,0,0,1,0,56,1,1,0,0,0,0,0,0,24.3,1261.7,0.7510119047619048,0,0,1,0,0,0,0,0,0
6327,0,0,1,1,57,1,0,0,1,0,0,1,1,95.0,5535.8,3.237309941520468,0,1,0,0,0,1,0,0,0
6328,0,0,0,1,3,1,0,1,0,1,0,0,0,55.9,157.55,1.7505555555555556,1,0,0,0,1,0,1,0,0
